t,year,rocket_arrivals_tons,elevator_arrivals_tons,isru_production_tons,cumulative_city_tons,D_E_aggressive,D_M,D_total_aggressive,D_E_conservative,D_M_conservative,D_total_conservative
1240,2153.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88393425786.62878,89196589723.98587
1241,2153.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88496889704.90268,89300053642.25977
1242,2153.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88600371824.69559,89403535762.05267
1243,2153.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88703872099.37434,89507036036.73143
1244,2153.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88807390482.40784,89610554419.76492
1245,2153.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,88910926927.36688,89714090864.72397
1246,2153.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89014481387.92409,89817645325.28117
1247,2153.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89118053817.85376,89921217755.21085
1248,2154.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89221644171.03175,90024808108.38884
1249,2154.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89325252401.43532,90128416338.7924
1250,2154.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89428878463.14302,90232042400.5001
1251,2154.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89532522310.33455,90335686247.69164
1252,2154.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89636183897.29066,90439347834.64775
1253,2154.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89739863178.39299,90543027115.75008
1254,2154.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89843560108.12393,90646724045.48102
1255,2154.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,89947274641.06651,90750438578.4236
1256,2154.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90051006731.90428,90854170669.26137
1257,2154.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90154756335.42116,90957920272.77824
1258,2154.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90258523406.50128,91061687343.85837
1259,2154.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90362307900.12889,91165471837.48598
1260,2155.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90466109771.38821,91269273708.7453
1261,2155.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90569928975.46332,91373092912.8204
1262,2155.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90673765467.63797,91476929404.99506
1263,2155.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90777619203.2955,91580783140.65259
1264,2155.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90881490137.91867,91684654075.27576
1265,2155.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,90985378227.08955,91788542164.44664
1266,2155.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91089283426.48938,91892447363.84647
1267,2155.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91193205691.8984,91996369629.2555
1268,2155.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91297144979.19579,92100308916.55287
1269,2155.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91401101244.35942,92204265181.7165
1270,2155.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91505074443.46585,92308238380.82294
1271,2155.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91609064532.69008,92412228470.04716
1272,2156.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91713071468.30547,92516235405.66255
1273,2156.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91817095206.68358,92620259144.04066
1274,2156.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,91921135704.29405,92724299641.65114
1275,2156.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92025192917.70445,92828356855.06154
1276,2156.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92129266803.58012,92932430740.93721
1277,2156.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92233357318.6841,93036521256.04118
1278,2156.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92337464419.8769,93140628357.234
1279,2156.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92441588064.11644,93244752001.47353
1280,2156.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92545728208.45786,93348892145.81494
1281,2156.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92649884810.05339,93453048747.41048
1282,2156.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92754057826.15225,93557221763.50934
1283,2156.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92858247214.10045,93661411151.45753
1284,2157.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,92962452931.34067,93765616868.69775
1285,2157.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93066674935.41214,93869838872.76923
1286,2157.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93170913183.95049,93974077121.30757
1287,2157.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93275167634.68758,94078331572.04466
1288,2157.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93379438245.4514,94182602182.80849
1289,2157.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93483724974.16592,94286888911.52301
1290,2157.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93588027778.85092,94391191716.20801
1291,2157.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93692346617.62186,94495510554.97894
1292,2157.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93796681448.68973,94599845386.04681
1293,2157.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,93901032230.36096,94704196167.71805
1294,2157.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94005398921.03722,94808562858.3943
1295,2157.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94109781479.21527,94912945416.57236
1296,2158.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94214179863.48688,95017343800.84396
1297,2158.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94318594032.5386,95121757969.89569
1298,2158.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94423023945.15172,95226187882.5088
1299,2158.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94527469560.20201,95330633497.5591
1300,2158.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94631930836.65967,95435094774.01675
1301,2158.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94736407733.58913,95539571670.94621
1302,2158.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94840900210.14894,95644064147.50603
1303,2158.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,94945408225.59161,95748572162.9487
1304,2158.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95049931739.26344,95853095676.62053
1305,2158.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95154470710.60443,95957634647.96152
1306,2158.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95259025099.14809,96062189036.50517
1307,2158.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95363594864.5213,96166758801.87839
1308,2159.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95468179966.4442,96271343903.80128
1309,2159.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95572780364.72998,96375944302.08707
1310,2159.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95677396019.28479,96480559956.64188
1311,2159.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95782026890.10757,96585190827.46466
1312,2159.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95886672937.28992,96689836874.647
1313,2159.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,95991334121.01591,96794498058.373
1314,2159.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96096010401.562,96899174338.91908
1315,2159.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96200701739.29681,97003865676.6539
1316,2159.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96305408094.68108,97108572032.03816
1317,2159.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96410129428.2674,97213293365.62448
1318,2159.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96514865700.70016,97318029638.05725
1319,2159.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96619616872.71538,97422780810.07246
1320,2160.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96724382905.1405,97527546842.49759
1321,2160.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96829163758.89433,97632327696.25142
1322,2160.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,96933959394.98682,97737123332.3439
1323,2160.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97038769774.51895,97841933711.87604
1324,2160.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97143594858.68259,97946758796.03967
1325,2160.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97248434608.76031,98051598546.1174
1326,2160.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97353288986.12532,98156452923.4824
1327,2160.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97458157952.24118,98261321889.59827
1328,2160.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97563041468.66179,98366205406.01888
1329,2160.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97667939497.03114,98471103434.38823
1330,2160.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97772851999.08324,98576015936.44032
1331,2160.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97877778936.6419,98680942873.999
1332,2161.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,97982720271.62067,98785884208.97775
1333,2161.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98087675966.02255,98890839903.37964
1334,2161.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98192645981.94,98995809919.29709
1335,2161.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98297630281.55469,99100794218.91177
1336,2161.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98402628827.13736,99205792764.49445
1337,2161.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98507641581.04771,99310805518.4048
1338,2161.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98612668505.73422,99415832443.09131
1339,2161.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98717709563.734,99520873501.09108
1340,2161.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98822764717.67262,99625928655.02971
1341,2161.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,98927833930.26405,99730997867.62114
1342,2161.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99032917164.3104,99836081101.66748
1343,2161.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99138014382.7018,99941178320.05888
1344,2162.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99243125548.4163,100046289485.77339
1345,2162.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99348250624.51968,100151414561.87677
1346,2162.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99453389574.16528,100256553511.52237
1347,2162.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99558542360.59389,100361706297.95097
1348,2162.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99663708947.13358,100466872884.49066
1349,2162.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99768889297.19954,100572053234.55663
1350,2162.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99874083374.29395,100677247311.65103
1351,2162.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,99979291142.00581,100782455079.3629
1352,2162.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,100084512564.01082,100887676501.3679
